"policyID","statecode","county","eq_site_limit","hu_site_limit"
907889,"FL","BROWARD COUNTY",0,1849493.61
409229,"FL","BROWARD COUNTY",0,3665618.38
397789,"FL","BROWARD COUNTY",0,3404796.63
126286,"FL","BROWARD COUNTY",0,4597492.12
505260,"FL","BROWARD COUNTY",0,5589671.08
593790,"FL","BROWARD COUNTY",0,7443461.52
768491,"FL","BROWARD COUNTY",0,3356610.97
905956,"FL","BROWARD COUNTY",0,2183291.55
386807,"FL","BROWARD COUNTY",0,6005424.78
854038,"FL","BROWARD COUNTY",0,5836037.58
702826,"FL","BROWARD COUNTY",0,7806263.04
931094,"FL","BROWARD COUNTY",0,6409157.04
606676,"FL","BROWARD COUNTY",0,5378736.69
263126,"FL","BROWARD COUNTY",7622028,7622028
109476,"FL","BROWARD COUNTY",5682481.2,5682481.2
556384,"FL","BROWARD COUNTY",2913894,2913894
627297,"FL","BROWARD COUNTY",0,3905915.04
741891,"FL","BROWARD COUNTY",619141.5,619141.5
104356,"FL","BROWARD COUNTY",0,1415808.76
921836,"FL","BROWARD COUNTY",0,4673060.74
896118,"FL","BROWARD COUNTY",0,33361.46
909803,"FL","BROWARD COUNTY",0,14580000
536931,"FL","BROWARD COUNTY",0,85657.79
441192,"FL","BROWARD COUNTY",0,1196852.12
326959,"FL","BROWARD COUNTY",0,1182200.13
655892,"FL","BROWARD COUNTY",0,991827.04
309884,"FL","BROWARD COUNTY",0,27049.83
691580,"FL","BROWARD COUNTY",18270000,18270000
744638,"FL","BROWARD COUNTY",5975791.2,5975791.2
439511,"FL","BROWARD COUNTY",0,687510.26
955393,"FL","BROWARD COUNTY",0,600729.59
107440,"FL","BROWARD COUNTY",0,4216690.53
294396,"FL","BROWARD COUNTY",0,9540000
682294,"FL","BROWARD COUNTY",0,4096270.21
612425,"FL","BROWARD COUNTY",0,4022695.49
590374,"FL","BROWARD COUNTY",0,4279856.44
253110,"FL","BROWARD COUNTY",0,1572487.41
344891,"FL","BROWARD COUNTY",108900000,108900000
519633,"FL","BROWARD COUNTY",1943190,1943190
831681,"FL","BROWARD COUNTY",0,852649.2
983466,"FL","BROWARD COUNTY",0,3709074.6
861136,"FL","BROWARD COUNTY",0,6511.36
205539,"FL","BROWARD COUNTY",38520000,38520000
795294,"FL","BROWARD COUNTY",0,351000
527590,"FL","BROWARD COUNTY",0,196952.58
516927,"FL","BROWARD COUNTY",0,3007918.98
563338,"FL","BROWARD COUNTY",0,2773.98
238352,"FL","BROWARD COUNTY",0,11070000
992280,"FL","BROWARD COUNTY",0,4399003.57
134900,"FL","BROWARD COUNTY",0,2596127.12
834240,"FL","BROWARD COUNTY",0,4508304.74
264789,"FL","BROWARD COUNTY",0,441555.99
159261,"FL","BROWARD COUNTY",0,965949.37
633141,"FL","BROWARD COUNTY",9540000,9540000
373566,"FL","BROWARD COUNTY",0,265989.98
675149,"FL","BROWARD COUNTY",0,88362.77
126874,"FL","BROWARD COUNTY",0,7664.12
768852,"FL","BROWARD COUNTY",0,4183391.22
732877,"FL","BROWARD COUNTY",0,2168789.85
445291,"FL","BROWARD COUNTY",1802479.5,1802479.5
697728,"FL","BROWARD COUNTY",503919,503919
288624,"FL","BROWARD COUNTY",33200.1,33200.1
267332,"FL","BROWARD COUNTY",0,22320000
584344,"FL","BROWARD COUNTY",0,18000
705516,"FL","BROWARD COUNTY",0,18000
610244,"FL","BROWARD COUNTY",0,42745.91
455069,"FL","BROWARD COUNTY",0,134671.67
476354,"FL","BROWARD COUNTY",0,134671.67
560654,"FL","BROWARD COUNTY",0,134671.67
770297,"FL","BROWARD COUNTY",0,1153452.75
662806,"FL","BROWARD COUNTY",0,10901.67
269461,"FL","BROWARD COUNTY",0,2598.04
850433,"FL","BROWARD COUNTY",0,10393.29
589498,"FL","BROWARD COUNTY",35730000,35730000
376813,"FL","BROWARD COUNTY",0,70470000
497145,"FL","BROWARD COUNTY",0,79520.76
819543,"FL","BROWARD COUNTY",0,4426388.44
938757,"FL","BROWARD COUNTY",91800,91800
760208,"FL","BROWARD COUNTY",0,781895.77
531966,"FL","BROWARD COUNTY",1371217.5,1371217.5
885268,"FL","BROWARD COUNTY",1050228,1050228
865302,"FL","BROWARD COUNTY",91076.4,91076.4
236834,"FL","BROWARD COUNTY",562868.1,562868.1
357660,"FL","BROWARD COUNTY",0,2189826.08
525881,"FL","BROWARD COUNTY",0,5409.97
532540,"FL","BROWARD COUNTY",0,297548.11
433694,"FL","BROWARD COUNTY",0,551117.71
375144,"FL","BROWARD COUNTY",0,2434484.56
616091,"FL","BROWARD COUNTY",0,14850000
622504,"FL","BROWARD COUNTY",0,76500
332167,"FL","BROWARD COUNTY",0,465300
703432,"FL","BROWARD COUNTY",0,18000
939531,"FL","BROWARD COUNTY",0,3596421.86
772520,"FL","BROWARD COUNTY",1764000,1764000
934876,"FL","BROWARD COUNTY",0,8526146.59
799706,"FL","BROWARD COUNTY",1721250,1721250
619500,"FL","BROWARD COUNTY",0,591135.75
476422,"FL","BROWARD COUNTY",581445,581445
224006,"FL","BROWARD COUNTY",581445,581445
688601,"FL","BROWARD COUNTY",0,551403.68
440718,"FL","BROWARD COUNTY",500042.7,500042.7
696990,"FL","BROWARD COUNTY",0,498695.69
806964,"FL","BROWARD COUNTY",0,35280000
900989,"FL","BROWARD COUNTY",0,18180000
176189,"FL","BROWARD COUNTY",0,16740000
203447,"FL","BROWARD COUNTY",0,9720000
832544,"FL","BROWARD COUNTY",0,1310400
594025,"FL","BROWARD COUNTY",0,2584211.4
715149,"FL","BROWARD COUNTY",0,8669.49
494457,"FL","BROWARD COUNTY",0,3198.45
364167,"FL","BROWARD COUNTY",0,9720000
671554,"FL","BROWARD COUNTY",0,31654.22
391944,"FL","BROWARD COUNTY",0,145755.3
513976,"FL","BROWARD COUNTY",0,12253.25
646986,"FL","BROWARD COUNTY",0,598658.69
513838,"FL","BROWARD COUNTY",0,638841.87
976666,"FL","BROWARD COUNTY",0,891567.84
972872,"FL","BROWARD COUNTY",0,83973.04
648682,"FL","BROWARD COUNTY",0,27229.74
924889,"FL","BROWARD COUNTY",0,6550838.92
179954,"FL","BROWARD COUNTY",0,14295.46
962507,"FL","BROWARD COUNTY",0,159656.9
400178,"FL","BROWARD COUNTY",0,73446.55
666274,"FL","BROWARD COUNTY",0,2890180.17
277323,"FL","BROWARD COUNTY",0,288531.5
796219,"FL","BROWARD COUNTY",0,432797.26
251158,"FL","BROWARD COUNTY",0,685262.32
276140,"FL","BROWARD COUNTY",0,547308.2
839808,"FL","BROWARD COUNTY",0,387714.21
870483,"FL","BROWARD COUNTY",596950.2,596950.2
800557,"FL","BROWARD COUNTY",542682,542682
329002,"FL","BROWARD COUNTY",0,35730000
466061,"FL","BROWARD COUNTY",9720000,9720000
472243,"FL","BROWARD COUNTY",0,545501.78
150587,"FL","BROWARD COUNTY",0,4639584.6
453218,"FL","BROWARD COUNTY",0,2581650.72
429170,"FL","BROWARD COUNTY",0,75822.12
718828,"FL","BROWARD COUNTY",64260000,64260000
399405,"FL","BROWARD COUNTY",0,25246.51
536122,"FL","BROWARD COUNTY",0,40574.74
263180,"FL","BROWARD COUNTY",0,238940.15
564540,"FL","BROWARD COUNTY",0,175823.88
512052,"FL","BROWARD COUNTY",0,476076.98
264521,"FL","BROWARD COUNTY",0,23894.02
277298,"FL","BROWARD COUNTY",0,91518.59
581251,"FL","BROWARD COUNTY",0,135249.14
124957,"FL","BROWARD COUNTY",0,91067.76
300131,"FL","BROWARD COUNTY",0,112707.62
502844,"FL","BROWARD COUNTY",0,36066.44
922020,"FL","BROWARD COUNTY",0,237960
293373,"FL","BROWARD COUNTY",1087147.8,1087147.8
533522,"FL","BROWARD COUNTY",0,6750
215761,"FL","BROWARD COUNTY",0,360000
891774,"FL","BROWARD COUNTY",0,45000
120010,"FL","BROWARD COUNTY",0,845566.39
244283,"FL","BROWARD COUNTY",0,8503.39
741157,"FL","BROWARD COUNTY",0,243000
300553,"FL","MIAMI DADE COUNTY",161370,161370
667568,"FL","MIAMI DADE COUNTY",94500,94500
624997,"FL","MIAMI DADE COUNTY",26730,26730
347488,"FL","MIAMI DADE COUNTY",0,68424.84
781056,"FL","MIAMI DADE COUNTY",0,1245517.02
119042,"FL","MIAMI DADE COUNTY",0,3698.64
602553,"FL","MIAMI DADE COUNTY",0,4623.3
231617,"FL","MIAMI DADE COUNTY",0,17550000
334469,"FL","MIAMI DADE COUNTY",0,545186.52
314589,"FL","MIAMI DADE COUNTY",0,619153.11
377407,"FL","MIAMI DADE COUNTY",0,387320.94
737712,"FL","MIAMI DADE COUNTY",25061.4,25061.4
263141,"FL","MIAMI DADE COUNTY",0,23629.32
296299,"FL","MIAMI DADE COUNTY",58590,58590
657904,"FL","MIAMI DADE COUNTY",0,1217907.81
644122,"FL","MIAMI DADE COUNTY",0,992903.13
413811,"FL","MIAMI DADE COUNTY",0,1365038.01
735309,"FL","MIAMI DADE COUNTY",0,5548311.99
937055,"FL","MIAMI DADE COUNTY",0,1263631.59
949447,"FL","MIAMI DADE COUNTY",0,1152466.38
722245,"FL","MIAMI DADE COUNTY",0,1237675.14
184229,"FL","MIAMI DADE COUNTY",0,1018924.92
513424,"FL","MIAMI DADE COUNTY",0,1116306.36
909266,"FL","MIAMI DADE COUNTY",0,382365.36
191241,"FL","MIAMI DADE COUNTY",153422.1,153422.1
394352,"FL","MIAMI DADE COUNTY",0,144909.65
416155,"FL","MIAMI DADE COUNTY",0,144909.65
321663,"FL","MIAMI DADE COUNTY",0,91063.44
198855,"FL","MIAMI DADE COUNTY",0,324463
634464,"FL","MIAMI DADE COUNTY",0,2460212.82
924352,"FL","MIAMI DADE COUNTY",0,2158715.34
268948,"FL","MIAMI DADE COUNTY",0,91756.31
349946,"FL","MIAMI DADE COUNTY",0,216423.09
240060,"FL","MIAMI DADE COUNTY",0,187602.48
737190,"FL","MIAMI DADE COUNTY",0,1414716.03
572839,"FL","MIAMI DADE COUNTY",0,211947.84
173931,"FL","MIAMI DADE COUNTY",0,558153.18
960004,"FL","MIAMI DADE COUNTY",266724.9,266724.9
192904,"FL","MIAMI DADE COUNTY",0,1152287.37
960289,"FL","MIAMI DADE COUNTY",0,100066.59
453431,"FL","MIAMI DADE COUNTY",0,1069463.52
116559,"FL","MIAMI DADE COUNTY",0,4654.26
296976,"FL","MIAMI DADE COUNTY",0,497110.77
640744,"FL","MIAMI DADE COUNTY",1764202.5,1764202.5
502553,"FL","MIAMI DADE COUNTY",0,723441.69
565094,"FL","MIAMI DADE COUNTY",0,1159600.23
690582,"FL","MIAMI DADE COUNTY",0,1909738.53
803574,"FL","MIAMI DADE COUNTY",0,642294.2
183421,"FL","MIAMI DADE COUNTY",0,91756.31
983364,"FL","MIAMI DADE COUNTY",0,2964403.26
618658,"FL","MIAMI DADE COUNTY",0,10530000
318955,"FL","MIAMI DADE COUNTY",0,140701.86
526795,"FL","MIAMI DADE COUNTY",0,2795429.16
645606,"FL","MIAMI DADE COUNTY",963073.8,963073.8
197911,"FL","MIAMI DADE COUNTY",0,2734206.93
784179,"FL","MIAMI DADE COUNTY",0,3230212.41
157945,"FL","MIAMI DADE COUNTY",0,1337740.65
318225,"FL","MIAMI DADE COUNTY",0,402262.85
406432,"FL","MIAMI DADE COUNTY",0,379485
891239,"FL","MIAMI DADE COUNTY",0,379485
573816,"FL","MIAMI DADE COUNTY",0,379485
882918,"FL","MIAMI DADE COUNTY",0,379485
621110,"FL","MIAMI DADE COUNTY",0,379485
677297,"FL","MIAMI DADE COUNTY",0,379485
289796,"FL","MIAMI DADE COUNTY",0,379485
410865,"FL","MIAMI DADE COUNTY",0,379485
797971,"FL","MIAMI DADE COUNTY",0,379485
883536,"FL","MIAMI DADE COUNTY",0,379485
100926,"FL","MIAMI DADE COUNTY",0,1238716.34
429087,"FL","MIAMI DADE COUNTY",0,635393.72
521670,"FL","MIAMI DADE COUNTY",0,635393.72
747578,"FL","MIAMI DADE COUNTY",0,472626.83
217896,"FL","MIAMI DADE COUNTY",0,112007.74
539024,"FL","MIAMI DADE COUNTY",0,45815.87
801714,"FL","MIAMI DADE COUNTY",0,20943.03
938218,"FL","MIAMI DADE COUNTY",0,321613.86
734860,"FL","MIAMI DADE COUNTY",0,649280.25
409492,"FL","MIAMI DADE COUNTY",0,1817497.37
581699,"FL","MIAMI DADE COUNTY",0,436725
699765,"FL","MIAMI DADE COUNTY",0,459675
299698,"FL","MIAMI DADE COUNTY",0,112500
402081,"FL","MIAMI DADE COUNTY",0,451368
974082,"FL","MIAMI DADE COUNTY",0,39204
663198,"FL","MIAMI DADE COUNTY",1040850,1040850
209995,"FL","MIAMI DADE COUNTY",287100,287100
147861,"FL","MIAMI DADE COUNTY",216900,216900
117510,"FL","MIAMI DADE COUNTY",169740,169740
182746,"FL","MIAMI DADE COUNTY",704220.3,704220.3
837665,"FL","MIAMI DADE COUNTY",0,1497418.65
897076,"FL","MIAMI DADE COUNTY",0,2689260.57
172212,"FL","MIAMI DADE COUNTY",0,818970.75
640195,"FL","MIAMI DADE COUNTY",884309.4,884309.4
785679,"FL","MIAMI DADE COUNTY",0,390778.83
788690,"FL","MIAMI DADE COUNTY",0,212305.86
879182,"FL","MIAMI DADE COUNTY",0,2189113.29
702300,"FL","MIAMI DADE COUNTY",0,506419.29
506271,"FL","MIAMI DADE COUNTY",0,340498.08
641340,"FL","MIAMI DADE COUNTY",0,54561.24
949927,"FL","MIAMI DADE COUNTY",927873,927873
519565,"FL","MIAMI DADE COUNTY",0,17721.99
349643,"FL","MIAMI DADE COUNTY",0,167365.11
613148,"FL","MIAMI DADE COUNTY",0,109787.06
335784,"FL","MIAMI DADE COUNTY",0,109787.06
917581,"FL","MIAMI DADE COUNTY",0,140055.45
649081,"FL","MIAMI DADE COUNTY",0,47882.21
642526,"FL","MIAMI DADE COUNTY",0,459668.7
252620,"FL","MIAMI DADE COUNTY",0,23941.1
435317,"FL","MIAMI DADE COUNTY",0,389042.92
793370,"FL","MIAMI DADE COUNTY",0,168335.88
553572,"FL","MIAMI DADE COUNTY",0,21585.51
321850,"FL","MIAMI DADE COUNTY",0,38097.58
905348,"FL","MIAMI DADE COUNTY",0,14265.48
588704,"FL","MIAMI DADE COUNTY",0,22900.19
336834,"FL","MIAMI DADE COUNTY",0,22900.19
984987,"FL","MIAMI DADE COUNTY",0,51550.2
363161,"FL","MIAMI DADE COUNTY",0,49567.5
517826,"FL","MIAMI DADE COUNTY",0,171179.38
636066,"FL","MIAMI DADE COUNTY",0,171751.39
230021,"FL","MIAMI DADE COUNTY",0,58553.1
836470,"FL","MIAMI DADE COUNTY",0,434449.22
451722,"FL","MIAMI DADE COUNTY",0,160621.5
966761,"FL","MIAMI DADE COUNTY",0,932208.04
990570,"FL","MIAMI DADE COUNTY",0,260229.38
119099,"FL","MIAMI DADE COUNTY",0,23941.1
463375,"FL","MIAMI DADE COUNTY",0,43093.98
151244,"FL","MIAMI DADE COUNTY",0,221455.2
908759,"FL","MIAMI DADE COUNTY",143550,143550
311046,"FL","MIAMI DADE COUNTY",711899.1,711899.1
591188,"FL","MIAMI DADE COUNTY",0,24041.16
444998,"FL","MIAMI DADE COUNTY",0,6472.62
577987,"FL","MIAMI DADE COUNTY",0,35137.08
248107,"FL","MIAMI DADE COUNTY",0,245034.9
504277,"FL","MIAMI DADE COUNTY",0,982712.61
525461,"FL","MIAMI DADE COUNTY",0,802981.62
311997,"FL","MIAMI DADE COUNTY",0,656149.05
188259,"FL","MIAMI DADE COUNTY",0,810783.81
602450,"FL","MIAMI DADE COUNTY",0,371624.76
486025,"FL","MIAMI DADE COUNTY",0,16380000
404710,"FL","MIAMI DADE COUNTY",0,6806855.25
824305,"FL","MIAMI DADE COUNTY",0,872494.74
567738,"FL","MIAMI DADE COUNTY",0,719978.22
152278,"FL","MIAMI DADE COUNTY",171126,171126
513596,"FL","MIAMI DADE COUNTY",0,109375.11
454155,"FL","MIAMI DADE COUNTY",0,91756.31
981041,"FL","MIAMI DADE COUNTY",0,91756.31
765780,"FL","MIAMI DADE COUNTY",0,183512.63
204200,"FL","MIAMI DADE COUNTY",0,93497.4
469777,"FL","MIAMI DADE COUNTY",0,93497.4
385046,"FL","MIAMI DADE COUNTY",0,186994.8
374766,"FL","MIAMI DADE COUNTY",0,373989.6
752962,"FL","MIAMI DADE COUNTY",0,373989.6
887159,"FL","MIAMI DADE COUNTY",0,11321.85
232174,"FL","MIAMI DADE COUNTY",0,32788.9
510419,"FL","MIAMI DADE COUNTY",0,192569.74
453093,"FL","MIAMI DADE COUNTY",0,22801.05
784713,"FL","MIAMI DADE COUNTY",0,11400.53
745725,"FL","MIAMI DADE COUNTY",0,416367
321647,"FL","MIAMI DADE COUNTY",0,22801.05
327722,"FL","MIAMI DADE COUNTY",0,22801.05
819301,"FL","MIAMI DADE COUNTY",0,1749119.85
405239,"FL","MIAMI DADE COUNTY",0,456021
435784,"FL","MIAMI DADE COUNTY",0,27930.89
507655,"FL","MIAMI DADE COUNTY",0,89838.31
828673,"FL","MIAMI DADE COUNTY",0,125393.5
136303,"FL","MIAMI DADE COUNTY",0,1282001.46
192001,"FL","MIAMI DADE COUNTY",342000,342000
734807,"FL","MIAMI DADE COUNTY",71420.4,71420.4
784373,"FL","MIAMI DADE COUNTY",0,6472.62
592676,"FL","MIAMI DADE COUNTY",0,6472.62
619442,"FL","MIAMI DADE COUNTY",0,2382848.82
172161,"FL","MIAMI DADE COUNTY",0,2792473.2
297012,"FL","MIAMI DADE COUNTY",0,2773.98
483921,"FL","MIAMI DADE COUNTY",0,7397.28
844829,"FL","MIAMI DADE COUNTY",0,1849.32
725606,"FL","MIAMI DADE COUNTY",0,2773.98
846859,"FL","MIAMI DADE COUNTY",0,10170000
156895,"FL","MIAMI DADE COUNTY",0,837408.78
886785,"FL","MIAMI DADE COUNTY",0,774197.91
102964,"FL","MIAMI DADE COUNTY",0,2211171.03
772601,"FL","MIAMI DADE COUNTY",0,102941.28
479651,"FL","MIAMI DADE COUNTY",0,96507.45
104126,"FL","MIAMI DADE COUNTY",0,817398.63
976295,"FL","MIAMI DADE COUNTY",0,5222288.52
898320,"FL","MIAMI DADE COUNTY",88200,88200
954019,"FL","MIAMI DADE COUNTY",26851.5,26851.5
960072,"FL","MIAMI DADE COUNTY",0,2229504.03
225970,"FL","MIAMI DADE COUNTY",0,630356.94
162311,"FL","MIAMI DADE COUNTY",0,2463675.57
966845,"FL","MIAMI DADE COUNTY",0,3170086.47
246021,"FL","MIAMI DADE COUNTY",0,735785.19
755511,"FL","MIAMI DADE COUNTY",0,602736.12
201721,"FL","MIAMI DADE COUNTY",0,761917.59
552250,"FL","MIAMI DADE COUNTY",752589,752589
710164,"FL","MIAMI DADE COUNTY",0,1118001.69
840305,"FL","MIAMI DADE COUNTY",0,1125100.53
340340,"FL","MIAMI DADE COUNTY",0,1163098.89
303617,"FL","MIAMI DADE COUNTY",0,85124.52
302520,"FL","MIAMI DADE COUNTY",0,1990800
742511,"FL","MIAMI DADE COUNTY",0,90000
773053,"FL","MIAMI DADE COUNTY",0,491221.51
682028,"FL","MIAMI DADE COUNTY",0,1276199
886360,"FL","MIAMI DADE COUNTY",0,1289506.89
711748,"FL","MIAMI DADE COUNTY",0,883200.37
335853,"FL","MIAMI DADE COUNTY",0,11400.53
975106,"FL","MIAMI DADE COUNTY",0,884.78
156537,"FL","MIAMI DADE COUNTY",0,884.78
502992,"FL","MIAMI DADE COUNTY",0,506461.48
149531,"FL","MIAMI DADE COUNTY",0,605292.63
263649,"FL","MIAMI DADE COUNTY",0,8977.91
474498,"FL","MIAMI DADE COUNTY",0,4906.79
889174,"FL","MIAMI DADE COUNTY",0,204164.47
771660,"FL","MIAMI DADE COUNTY",0,97421.29
483244,"FL","MIAMI DADE COUNTY",0,79786.33
351629,"FL","MIAMI DADE COUNTY",0,43093.98
945648,"FL","MIAMI DADE COUNTY",0,0
167292,"FL","MIAMI DADE COUNTY",0,17956.22
251654,"FL","MIAMI DADE COUNTY",0,17956.22
648634,"FL","MIAMI DADE COUNTY",0,56113.2
550675,"FL","MIAMI DADE COUNTY",0,1509444.96
934243,"FL","MIAMI DADE COUNTY",0,387181.05
379534,"FL","MIAMI DADE COUNTY",0,50501.88
831113,"FL","MIAMI DADE COUNTY",0,16833.96
376804,"FL","MIAMI DADE COUNTY",140130,140130
788105,"FL","MIAMI DADE COUNTY",12780000,12780000
266807,"FL","MIAMI DADE COUNTY",0,949567.54
250844,"FL","MIAMI DADE COUNTY",0,19530000
665643,"FL","MIAMI DADE COUNTY",0,511763.04
946042,"FL","MIAMI DADE COUNTY",0,596765.88
969270,"FL","MIAMI DADE COUNTY",848507.4,848507.4
422600,"FL","MIAMI DADE COUNTY",0,858710.97
342863,"FL","MIAMI DADE COUNTY",0,38845.17
178913,"FL","MIAMI DADE COUNTY",0,93043.08
973778,"FL","MIAMI DADE COUNTY",0,320701.68
413692,"FL","MIAMI DADE COUNTY",0,42760.22
164522,"FL","MIAMI DADE COUNTY",0,708810.1
567316,"FL","MIAMI DADE COUNTY",0,1159447.77
850657,"FL","MIAMI DADE COUNTY",0,1394073.31
605106,"FL","MIAMI DADE COUNTY",139720.5,139720.5
678297,"FL","MIAMI DADE COUNTY",1074331.8,1074331.8
731761,"FL","MIAMI DADE COUNTY",0,274830.49
366288,"FL","MIAMI DADE COUNTY",0,389042.92
386791,"FL","MIAMI DADE COUNTY",0,159977.05
888004,"FL","MIAMI DADE COUNTY",0,580571.74
754069,"FL","MIAMI DADE COUNTY",0,214644.01
407297,"FL","MIAMI DADE COUNTY",0,47700
796192,"FL","MONROE COUNTY",322218,322218
423775,"FL","MONROE COUNTY",137700,137700
830141,"FL","MONROE COUNTY",462124.8,462124.8
115853,"FL","MONROE COUNTY",564270.3,564270.3
505349,"FL","MONROE COUNTY",0,495617.76
966001,"FL","MONROE COUNTY",0,84144.06
952592,"FL","MONROE COUNTY",0,990310.86
795244,"FL","MONROE COUNTY",0,24041.16
477208,"FL","MONROE COUNTY",0,8321.94
142395,"FL","MONROE COUNTY",0,731571.21
126033,"FL","MONROE COUNTY",0,13905
875293,"FL","MONROE COUNTY",3547710,3547710
378176,"FL","MONROE COUNTY",658212.3,658212.3
480736,"FL","MONROE COUNTY",0,1.8e+07
409044,"FL","MONROE COUNTY",0,2991464.85
730510,"FL","MONROE COUNTY",0,597747.6
754284,"FL","MONROE COUNTY",0,2344606.88
540349,"FL","MONROE COUNTY",0,390228.88
426326,"FL","MONROE COUNTY",0,2032204.37
231103,"FL","MONROE COUNTY",0,993191.2
763273,"FL","MONROE COUNTY",0,153503.6
304751,"FL","MONROE COUNTY",0,4712675.51
558829,"FL","MONROE COUNTY",0,705429.23
412669,"FL","MONROE COUNTY",0,221321.01
912123,"FL","MONROE COUNTY",0,384904.55
596803,"FL","MONROE COUNTY",0,460510.8
797670,"FL","MONROE COUNTY",0,5574434.92
762253,"FL","MONROE COUNTY",1212934.5,1212934.5
657379,"FL","MONROE COUNTY",0,3993699.15
321103,"FL","MONROE COUNTY",404311.5,404311.5
296609,"FL","MONROE COUNTY",0,2268636.75
527239,"FL","MONROE COUNTY",359388,359388
792674,"FL","MONROE COUNTY",8984700,8984700
245428,"FL","MONROE COUNTY",1796940,1796940
277283,"FL","MONROE COUNTY",2875104,2875104
113635,"FL","MONROE COUNTY",1796940,1796940
101504,"FL","MONROE COUNTY",0,9270000
199163,"FL","MONROE COUNTY",0,34453.5
836396,"FL","MONROE COUNTY",0,115480.96
696558,"FL","MONROE COUNTY",0,30637.8
674139,"FL","MIAMI DADE COUNTY",707850,707850
727322,"FL","MIAMI DADE COUNTY",0,302023.01
346730,"FL","MIAMI DADE COUNTY",0,1189620
366523,"FL","MIAMI DADE COUNTY",0,4494929.6
903192,"FL","MIAMI DADE COUNTY",0,991350
940013,"FL","MIAMI DADE COUNTY",0,96456.2
530178,"FL","MONROE COUNTY",23580000,23580000
900412,"FL","MONROE COUNTY",0,83160000
741760,"FL","MONROE COUNTY",1260720,1260720
268679,"FL","MONROE COUNTY",0,8974031.9
444368,"FL","MONROE COUNTY",0,8974031.9
567736,"FL","MONROE COUNTY",371285.1,371285.1
207500,"FL","MONROE COUNTY",337500,337500
982605,"FL","MONROE COUNTY",117000,117000
936778,"FL","MONROE COUNTY",0,58253.58
311671,"FL","MONROE COUNTY",0,1846546.02
240428,"FL","MONROE COUNTY",0,45308.34
544076,"FL","MONROE COUNTY",0,94315.32
473092,"FL","MONROE COUNTY",0,503939.7
274857,"FL","MONROE COUNTY",0,147945.6
306559,"FL","MONROE COUNTY",0,8910000
762248,"FL","MONROE COUNTY",0,6975000
469228,"FL","MONROE COUNTY",0,3330000
153251,"FL","MONROE COUNTY",0,1485000
965068,"FL","MONROE COUNTY",0,9e+05
956439,"FL","MONROE COUNTY",0,25830000
269721,"FL","MONROE COUNTY",0,517500
778314,"FL","MONROE COUNTY",0,1917038.7
289021,"FL","MONROE COUNTY",0,784026.9
216733,"FL","MONROE COUNTY",0,6417139.5
298848,"FL","MONROE COUNTY",0,2638462.5
534017,"FL","MONROE COUNTY",0,5220799.2
343998,"FL","MONROE COUNTY",3705300,3705300
950242,"FL","MONROE COUNTY",8832325.5,8832325.5
727380,"FL","MONROE COUNTY",4578066,4578066
644864,"FL","MONROE COUNTY",1542357,1542357
778880,"FL","MONROE COUNTY",300600,300600
815428,"FL","MONROE COUNTY",1056240,1056240
970091,"FL","MONROE COUNTY",1056240,1056240
132573,"FL","MONROE COUNTY",446328,446328
158528,"FL","MONROE COUNTY",120528,120528
314182,"FL","MONROE COUNTY",429559.2,429559.2
112627,"FL","MONROE COUNTY",0,8990981.86
462677,"FL","MONROE COUNTY",0,3097915.7
102825,"FL","MONROE COUNTY",678352.5,678352.5
640962,"FL","MONROE COUNTY",121680,121680
101365,"FL","MONROE COUNTY",0,35370000
123193,"FL","MONROE COUNTY",0,272723.4
486451,"FL","MONROE COUNTY",0,76098.6
813335,"FL","MONROE COUNTY",0,2816635.5
639087,"FL","MONROE COUNTY",0,188487
985443,"FL","MONROE COUNTY",0,38340000
119419,"FL","MONROE COUNTY",90900000,90900000
670969,"FL","MONROE COUNTY",0,2686663.89
317514,"FL","MONROE COUNTY",0,148335.23
647783,"FL","MONROE COUNTY",0,305255.78
397964,"FL","MONROE COUNTY",0,109981.86
723102,"FL","MONROE COUNTY",0,539808.94
361185,"FL","MONROE COUNTY",0,527464.04
832414,"FL","MONROE COUNTY",0,1115530.33
821962,"FL","MONROE COUNTY",0,22445.28
433437,"FL","MONROE COUNTY",0,118959.97
253024,"FL","MONROE COUNTY",0,27906.21
867950,"FL","MONROE COUNTY",0,5611.32
186385,"FL","MONROE COUNTY",0,1122263.91
448610,"FL","MONROE COUNTY",0,280565.98
259120,"FL","MONROE COUNTY",0,93147.9
668704,"FL","MONROE COUNTY",0,27906.21
311924,"FL","MONROE COUNTY",0,407381.8
496714,"FL","MONROE COUNTY",0,2556015.53
855607,"FL","MONROE COUNTY",0,2158113.5
604762,"FL","MONROE COUNTY",0,88589.27
706504,"FL","MONROE COUNTY",0,893322.07
917489,"FL","MONROE COUNTY",0,224452.78
249396,"FL","MONROE COUNTY",0,196396.18
287691,"FL","MONROE COUNTY",0,2717227.62
725567,"FL","MONROE COUNTY",0,112226.39
728075,"FL","MONROE COUNTY",0,123449.03
479650,"FL","MONROE COUNTY",712368,712368
962378,"FL","MONROE COUNTY",84552.3,84552.3
731845,"FL","MONROE COUNTY",1096255.8,1096255.8
433924,"FL","MONROE COUNTY",621432.9,621432.9
995926,"FL","MONROE COUNTY",621432.9,621432.9
580446,"FL","MONROE COUNTY",621432.9,621432.9
970181,"FL","MONROE COUNTY",621432.9,621432.9
